             レースID  馬番           pred_score
19               -9999               -9999               -9999   3      0 1400      1   0 810 202207040112  14   6   300       1  647  293 -0.5922086276428149  0  2 -0.4174995408623649 -0.1629432408668583  17.3000000000000007  1.3079895532411967 -1.3271261152331639 -1.1746326184840796  1.0931373713654018 -0.7888347950538761 -0.9187469687784344 -1.0393348533512241  1.0081472814784416  0.9652432413506744  1.0565943140722542 -0.8898913568443547 -0.9600525811615406 -0.5487502963552259  0.9703618590239604  0.8710541115947007  0.3728740139595516 -0.2775881391827483 -0.2664357807986486 -0.6185090613125208  0.5282512513756475   0.496150462818881 -0.5201025295380226  0.2205435253938659  0.2549298641934147 -0.9969728120775436  0.3401030015518468  0.6065222052126646  0.9023419222448832  -0.321056134446626 -0.4812818106434178  1.3803687758680807  -0.711775680478327 -0.8657465616155879 -0.5079994859777619  0.4156681063184592  0.4294477497314805  0.2058216112578436 -0.3966528358952397 -0.3695527671050897 -0.1602869224126638  0.2199237204752698  0.2142626861472878  0.4665524721664962 -0.3929299574555772 -0.4702335948416793 -0.4794553915137786  0.0433262882801733  0.0907901801959846 -0.0082073223970879  0.0353876405201301  0.0570625487662872   0.702359424467782  -0.742862271802085 -0.8067699304740861 -0.7107610664518951  0.5445660545979678  0.7613753967693874 -0.7134747055982449  0.6440911594524924  0.7516170530773491 -0.1551963263472797  0.2890113538929004  0.3631807624335668               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999               -9999   0.732456045807185  0.0021689844089721  0.0018959846686114  0.5001661728594077 -0.0031590968505398 -0.0032643636038018  0.2692613630833277 -0.0911845159758436 -0.0911590480764059  1.9005927250244683 -1.2938687880980466 -1.5341070013327351 -0.4258938379408983  0.8056454972006861  0.7741276688311595  0.2795747379160697  0.1052516436201055  0.1543332310698902  1.3134830319675559 -0.1968618027389545  -0.143722243882096 -1.2791573263299392  1.4311232098384383  1.4084608876560143  0.1835988874061137   0.057107818351888  0.0785342508013097 -0.2479813205261239  0.4312670783137637  0.5599424733353447               -9999               -9999               -9999 -0.4322153387784505  0.7967396004238704  0.8293360490629353   -1.0934882422963093    0.967539147161268   1.037176612062793    -0.65149129138156  0.7963098906777176  0.7842341197809092  -1.0935594322717781  0.8891281956670017  1.2539154776270391  -0.4442282910338641  0.7492894254377589  0.6997594318615563                -9999               -9999               -9999       0 1.8640048036788357 -0.6762644920129753  0.5614328846353051 30.6288780000000003
20  0.8012355311972796  0.1937756351420291  0.9808883702609512  16      0 1400      1   0 810 202207040112   2   8     0       0  644  296 -0.0037017255733628  0  2  2.4453544536224241  1.4997689270375882  43.2999999999999972  1.5431477966098082 -1.5579877125488619 -1.3789670517001062  1.5673351111288141 -1.6957529927675432 -1.9750243418151092 -1.5057221435134194  2.1116504840379955  2.0217843119345265  0.5899270478460931 -0.1971684284655367  -0.212713672535434  0.8870043879484806 -0.9484453496186084 -0.8513805584229615 -0.5679349549770185  0.8431568456846881  0.8092822451892681  -1.419347622753492   1.469832026325258  1.3805132278024723  0.6721737346526603 -0.5696354268652032 -0.6584508964893107  1.3916278598746106 -0.5254123407224792 -0.9369933522693888 -0.2842843782476247  0.4224812293053206  0.6333239243454629  1.6181694133824025 -0.7621458537295125 -0.9270127800271104 -0.0249127319598894  0.2016706672993499  0.2083561691216187 -0.9921537371545356  1.6307197381227538  1.5193058943748834  1.3726216020320294 -0.9788489834976912 -0.9536525304478992 -0.9550646349287264  0.4433503447475835  0.5305735091693119 -0.0043479415316364 -0.2039255234744355 -0.4273256666502149 -0.2445752970352068  0.1810867667142518  0.2920023009356401  0.9390989278106148 -0.9758157631412564 -1.0597641652674099  0.0074475667209625   0.013558174335624  0.0189561216258241  0.2399623248068294 -0.2755482468043107 -0.3215488338944699  0.5936046774823945 -0.0645093129723467  -0.081064432776729  0.2558407294503476 -0.0403156899142805 -0.0493925698147767  1.1988587367634838 -0.3623850408284653 -0.6201778573917104  -0.913974905293655  0.5216377364043184  0.6881985111046189   0.958452287111762 -0.5856884648478886 -0.7109166429030639  1.4610317248768103 -0.9414016496025892 -1.1471998127221272  1.4481206226474626 -1.8039186278496029  -1.602399579125019  0.0996235267832625  0.2015335188297264  0.2477901663785723  -0.200215814142164  0.5189448232242612  0.4536277091796666  0.9668006599129548 -0.3240293694567923 -0.3348266071794772 -0.1971685581111167  0.5063863526839505   0.506244918619529   0.967382652106592 -0.2628566115266126 -0.3116623353148062  1.4578213888167042 -0.7857833093676861  -0.755042513861049  0.9852290535257374  -0.060897626664226 -0.0892957788051355 -0.8675408706314723  0.9393720543515408  0.6858042424337844 -1.0484172664793932  1.1202775233912257  1.1025375482484243   -0.99865947029706  0.6062204126560218  0.8336698424556003 -0.7195290364364298  0.4952352969053245  0.6429966277889224 -0.6811901165693539   0.530817077699513  0.7449046804344951  0.0336177848491782 -0.1761842073063546 -0.1833923082485202     -0.65149129138156   0.7390251462962981  0.7922155911868703  -0.2094943404668109   0.456375362634868   0.449454584195916  -0.8722757388958674  0.4772368756360365  0.6730353483003436  -0.8847200332389872  0.9149508553286102  0.8544702073326891  -0.7684513345767214  0.9670667802152412  1.0508064417445366       0 1.0379287687835808 -0.6411865393827356  0.2782099917933796 30.6254840000000002
21  0.6828731072388928 -0.0117908936139111  1.1819405361863951   8      0 1400      1   0 810 202207040112   5  10     0       0  610  250  -0.356805866815034  0  2 -0.4174995408623649 -1.0536819022442407  76.0999999999999943 -0.5732763937076962  0.4728668799400348  0.4185320859885071 -0.0923569780431292  0.1061047355341211  0.1235789860643169  1.0594079523786559 -0.6728858774472689 -0.6442496620670433  1.2899279471853349 -0.9169148012435284 -0.9892066204133682  0.6477119405645295 -0.7975279287141369 -0.7159081686462915 -0.3327327127428759  0.3538675446801941  0.3396505911374608  1.5170604358634026 -2.3431810292557933 -2.2007905312219749  -0.281647276699886   0.121323942240348  0.1402403269989709  -0.041532543296682  0.1197462435429261  0.2135492935028288  0.1903661419493784  0.0079267722743897  0.0118826924747969  0.6669668633251151 -0.4165460588435801 -0.5066530482693761 -0.9910862399956344  0.8510965106709285  0.8793108630564997  0.9246068203052712 -0.8242021047386109  -0.767891064670056 -0.9267411846350104  0.6057199860521741  0.5901282089270155  0.9404248411982372 -0.5988113627541656 -0.7166193729877935   0.945866958432648 -0.7607754751958062 -1.5942040092393679 -1.4264151702258014  0.9049788007658804   1.459277764556917  0.2288804177821165  -0.163813256009117 -0.1779059378538734  1.2044619553423921 -0.9179722807021716 -1.2834467068625903  0.0016030672055608 -0.1475474381758134 -0.1721793088498322  0.3440043428725031  0.0968979272431685  0.1217649847329085  1.4272498361179404 -0.9622316837461408  -1.178873429140709  -0.445369574724014  0.0310888386421662  0.0532047605878458  0.7250658284751667  0.1300941890429534  0.1716337238556849  0.0218673195782386    0.03440827691174  0.0417652355788263  1.2238644797309359 -0.8345516523877089 -1.0169915250629578  0.0324689307938698 -0.2162270793072414 -0.1920719568655858   0.344866433948149  0.0145683592474512  0.0179121378059137  1.8982958707438715 -1.5132593844805284 -1.3227926308456182  2.1333868775468225 -1.8082600663328272 -1.8685145236166361 -1.3632433610972281  2.0416513902110123  2.0410811555419328   1.200685170336061  -0.292639856527999  -0.346975564213541  0.2804993720932026 -0.5190295284571782 -0.4987244641907359 -0.1908614724903755   0.260231215061793  0.3815838201129817  0.1018030860792068  0.7551179153638926  0.5512864338420198  0.3360230926238824 -0.2983653755444843 -0.2936406584675862 -0.0528527841345209   0.119128305613966  0.1638243676719438  0.2235663953841819  0.1343836311664493  0.1744791258014392  1.1886120408225158 -0.7664005690845098 -1.0755030216301491  -0.665131900592265  0.9774432350817208  1.0174326848253918    0.0115041349905636   0.1480311102840941  0.1586854711716998   0.0115041349905636  0.4032892554831754  0.3971735099532354    0.897993808111418 -0.1947519744679074 -0.2746538871152774   -0.003736548828741   0.158913722156757  0.1484091088920014   0.2968429398908279 -0.2771218355010195 -0.3011182018140754       0 1.3028834457097551  0.3076091420879865 -0.5825912323828594 30.6071379999999991
22   0.368069211564558  0.1636034191782497  1.3341244386711488  15      0 1400      1   0 810 202207040112  16  12     0       0  584   94  0.7025065569099797  1  2 -0.4174995408623649   1.054399596348897  84.2000000000000028 -1.0435928804449195  1.0342066641892824  0.9153710925181444  -1.040752457569954  0.7014269129225044  0.8169439965223034  1.2926015974597538    -0.9591296255995 -0.9183116452304964  1.5232615802984155  -1.368767186650089 -1.4766841597524107  1.6048817301003335 -1.3453428339130973 -1.2076591800126948  1.0784807406619792 -0.6319609467691119 -0.6065713354410711  0.9831680615694216 -0.8121517978639075 -0.7627989320233913 -0.7585577823761592  0.5256062419519022  0.6075568423090796  1.1527677926793951 -0.5079592286752945 -0.9058683696659392 -0.5216096383461263  0.5126740726558703  0.7685282400320302   0.904767500839437 -0.4800190916022601 -0.5838565287665074  1.1828041530847917 -0.8777872768757596 -0.9068864439371076  0.4454166809403194 -0.5009878640228282  -0.466759429610135  1.1171368479579138 -0.4720984464256415 -0.4599462078875387  0.7034886566823666 -0.4579131255808728 -0.5480013195263355 -0.2419016665227075 -0.0353201177363317 -0.0740132603348895  0.2281606522410309   -0.15425877203188 -0.2487421758647496  1.4125779344962801 -1.3285750166732104 -1.4428709257651189  0.2468504444452484   0.004029706861037  0.0056340633689542  1.1933993552119038 -1.2526505099020382 -1.4617705443880629  1.0928053467021774 -1.2756788373089183  -1.603058172330164 -0.2127229132166895  0.0319194739758083  0.0391059870277107 -0.9151490922918706  0.4383383293608814  0.7501626592924739   1.427511857233233 -0.5956038110255401 -0.7857822150319034  1.6608910127619048 -1.5046173424357647 -1.8263250416174213  0.5123627442933121 -0.3628347435637458 -0.4421534103335454 -0.2034730178483955  0.7898646633759494  0.7016274374128082  1.3258380626076949  -1.204879781791357 -1.4814278206917348  1.1987919757818597 -0.8197544909121739 -0.7165758962423124  1.6667523904932755 -1.1156144064046449 -1.1527886723454031 -0.8968134399027835  0.9682306018529492  0.9679601743649424  2.1338952432539378 -1.5880525925723461 -1.8829131849845839  0.5159637754379029 -0.6413131765728269 -0.6162242277726783   1.926101474338628 -1.0989666595295355 -1.6114434850581116  1.7981550103228954 -0.9600136975530432 -0.7008740184749366 -0.5869371467783013  0.3457538427163942  0.3402787131638977 -0.2893044556751557  0.1320190486562932  0.1815516224737882 -1.4268506103018888  0.8498272518966267  1.1033867347244473 -0.9149153862433376  0.5338089392993469  0.7491032109689444 -1.3638815860337079  1.7374032619934858  1.8084844234730777   -1.3144867177536841   0.9819450246836516  1.0526193352707325  -1.3144867177536841   1.220152070451122  1.2016488758600137  -1.3148431256476889  0.8991572624319853  1.2680592221444806  -1.3252117754441102   1.225709403224748  1.1446868012675075  -0.2358041973429467  0.4190900824092221  0.4553796772636971       0 1.0588683715942837 -0.5038676654381651  0.8257500326187782 30.2884330000000013
23  0.5989278263581468  0.7672474487184836  1.5813658185200536   4      0 1400      1   0 810 202207040112  11   9     0       0   22   59 -0.1214031059872532  0  4 -0.4174995408623649 -0.6083125715555494  52.2000000000000028  0.6025148231353619  -0.578918767040925 -0.5123980753700894  0.3818407617202832  0.0138514199097765   0.016132592191899 -0.3397539181079305  0.1194096166791865  0.1143278641617051  0.1232597816199319 -0.0824512332494201 -0.0889518913654343 -0.3094578489712747  0.5585384759586997  0.5013771217852969  0.8432784984278368 -0.4052845474336966 -0.3890018685922112 -0.8854552484595112  0.6767390143153595  0.6356149167385348  0.9106289874907968 -0.6205571813586486 -0.7173121844564861 -0.5192526776871129  0.1494143704882164  0.2664579055917569    0.42769140204788 -0.1344890536224283 -0.2016069101146004 -0.2842356867321722 -0.1545170545795638  -0.187942089596722 -0.2664561089688256  0.3501986066372036  0.3618078974387944 -0.0337734584246322  0.1898162177223581  0.1768476162344802  0.0951978316614517  0.0753744533865034  0.0734342471770425 -0.4811922658969856  0.2930275414499033  0.3506767340822704 -0.9545628414959209  0.3921110192044558  0.8216681258314623  0.7008966015172687 -0.3288338819177105 -0.5302444341340883 -0.0078590855607161 -0.0015134251503843 -0.0016436235217482 -0.2319553110033232  0.3646462442931206  0.5098236964735292 -1.1901932208007822  1.2061275589250295  1.4074809569583504 -0.6543969955670627  0.4318940861810416  0.5427317003189628   0.021558908116829   0.015136392559393  0.0185442771244468  0.7290792191956272 -0.2082215003258943 -0.3563457355739088 -0.6798262290409661  0.4214977566957284  0.5560834815967042  0.7243060452283813 -0.1353074166988637 -0.1642379869380296 -0.4363062362901863  0.4792329045625501  0.5839971691111071  0.5043528280784008 -0.4799690823669902 -0.4263508584612324 -0.8813481018762833  0.5694668423095566  0.7001727773243823  -1.132887674091513  1.2145268750855522  1.0616601600515612  0.0335316858058604  0.1894251606217791  0.1957371455301838    0.50247632368055 -0.1070252808481188 -0.1069953886119122  0.7340801338771228 -0.1954930927616827 -0.2317911407065805  0.9868925821273036 -0.7777761204038203 -0.7473485758349246 -0.6612976828968207  0.6977462112378158  1.0231234738317745 -0.1405329030984629  0.7968358336252455  0.5817432961646823  0.1052830327733365 -0.2012685887614245 -0.1980814322871555  1.1294055735686528 -0.5682462659769246 -0.7814480758861663  0.9308879692496408  -0.633535776811802 -0.8225612564758292  0.7211615014745484 -0.1429039430157516  -0.200539546440963  1.1982005939182503 -0.5530619673168887 -0.5756890038069468     0.895498036820062  -0.4055485884685995 -0.4347374597181033   1.1164965122774366 -0.8797249238704266 -0.8663841921311407   0.0128590346077753   0.094087905264571  0.1326898429761838   0.6570010644789436 -0.5492606128182274 -0.5129530476758875     1.09581364574149  -0.582060344386598 -0.6324617615645414       0 1.6743318796537421 -2.1085254954194834  0.9391248345796156  30.210761999999999
24   0.393088291491636  0.2056762196939738   0.465102493772227  13      0 1400      1   0 810 202207040112   3  15     0       0  495   10 -0.4745072472289245  2  4 -0.4174995408623649 -0.7270777264058673 332.3000000000000114 -0.8084346370763078  0.4873873123457924  0.4313840473375606 -0.3294558479248354  0.2095593814735408  0.2440714427344063   0.126633372054265 -0.1567967893551971 -0.1501239392012642 -1.0434083839454711  0.7461530061556197  0.8049815452094985  0.4084194931805784 -0.5793748619579934 -0.5200810923986049  1.5488852251302645 -1.4312091000862011 -1.3737089602973107  0.1823295001284504  0.4174706849932656  0.3921018133574319  1.3875394931670699 -0.7911991389398242 -0.9145600111345914  0.1973275238985334  0.0211813921363872  0.0377738056101141  0.6650166621463816 -0.2145152919919198 -0.3215708938828458  -0.522036324246494  0.0996617419778628  0.1212205092255633 -1.4741729940135069   1.946345008866218  2.0108674963344835  1.6433920293526989 -1.8039318898966681 -1.6806838657180221  0.8616520938837983 -0.4008567806167498  -0.390538366619516 -0.7181284504128561  0.3808282080339788  0.4557509904323814 -0.9545628414959209  0.3921110192044558  0.8216681258314623  1.1736325507935066 -0.7675249136704693 -1.2376334554079105 -0.4813380922463816  0.4584203910833628  0.4978578144035311 -1.4289696996247527  1.1035788969473459  1.5429493142937891  0.9550400976106352 -0.8698011333745295 -1.0150075110268959  1.3424056813120688 -1.7171394413419354 -2.1578114600383973  1.1929680147844219 -0.8112044090611453   -0.99384310410659  0.4941894604116989 -0.1879051016003794 -0.3215766937759898 -0.2115288765355885  0.2936921318597442  0.3874690685958281  0.2560135614616195 -0.0905132233109529 -0.1098661843566782 -1.3849752168736846   1.381179868805074  1.6831171769219249 -0.6753569151329265  1.0629496616236267  0.9442056111185002 -0.6361051947113968  0.5287225480987041  0.6500767163807203  0.4992880808198477  0.1331994202342094  0.1164342434124109 -0.6664200447744603  0.6976694472801106  0.7209170401966596  1.2021212054722168  -0.674638040705445 -0.6744496138262359  0.5007776156476537  0.0119615128043639   0.014182458614432 -0.8968226446302989  1.4750100982664136  1.4173059153695791 -1.1317338933032659  0.8222701522802952  1.2057161774289586 -0.3828688922761327  0.8556201729935166  0.6246597839829805  1.0282432721755204 -0.6409568929520587 -0.6308071228181759  0.4200505589467485 -0.2459709142759907 -0.3382573880260913  1.1666618272047935 -1.3232357421654029 -1.7180441808144842  0.2537109621265809 -0.0294018472203099 -0.0412601148831667  1.6640337175458793 -0.8064860576294766 -0.8394812562384769    1.1164965122774366  -0.6371653622720388 -0.6830245718780463    0.895498036820062 -0.7332195927264805 -0.7221005649177457   1.1192775014873289 -0.5698836201624287 -0.8036927579737063   1.0974928066840668 -0.8455595109296963 -0.7896658125498254   1.3621372143583772 -0.8871271986235592 -0.9639447802694042       0 1.1078081192065652  0.1416655333824598  0.0372644463305402           28.701193
25  -0.800398152083953 -0.0191140948582038 -0.5874581681216413  11      0 1400      1   0 810 202207040112   4  16     0       0   15  297  0.1139996548405276  1  4 -0.4174995408623649  1.6185340818879062 427.1000000000000227  -1.278751123813531  1.7342668734861362   1.534990846288421 -1.5149501973333663  1.5494255994993205  1.8045984809664548  1.5257952425408516 -1.5070541962124384 -1.4429180180002661 -0.1100738514931486  0.3141070274634467  0.3388719984275618   -1.50592008589103   1.772711839612789  1.5912908387809974 -1.5087439239135887  2.1201997948861604  2.0350188212751146  1.2501142487164121 -2.2057449542854002 -2.0717061759516429 -1.2354682880524324  1.7488723744991801  2.0215501503681463 -0.2803926104918974  0.1276799673777411  0.2276978886457233  1.1396671823433848 -0.4457978205065019 -0.6682768501030688  0.1913655882964714 -0.2196911049789046 -0.2672145508332062  0.2166306450490468  0.0032102583265482  0.0033166802875576  0.6850117506227953 -0.6599780576562432 -0.6148871137780618  1.8835911101802605 -1.9951961292363527 -1.9438379867210545 -1.4289370039604674  1.6978382067950708  2.0318648356839981  -1.429670291478063  0.9338538100001116  1.9568894325391677  1.4100005254316257 -1.2335029473982704  -1.989022750732242 -0.7180775955892142  0.5350760271223207  0.5811080540577443 -1.1895668219004667   0.857268012729271  1.1985741083537025  0.7166808400093666 -0.4084836461968497 -0.4766767403635081  0.8432050120922859   -1.00079493216761 -1.2576304065859438 -1.3841320198842824  2.0707067870072682  2.5369162666111271 -1.3849286098597271  1.7155221216336889  2.9359071535363745  1.6616605334859218 -2.3662905255325311  -3.121855461872165 -0.9147176479552848  0.9327923369244676  1.1322360546477075 -0.6734734814360609  0.6613483086206168  0.8059245021654149  0.7402947767206662 -0.7806725537890314 -0.6934621951973615 -0.6361051947113968  0.5287225480987041  0.6500767163807203  0.2661201158325105   0.230604102012051  0.2015790616682854 -0.1997855577209131  0.2145938915677092  0.2217445435748927  1.6685511266666613 -1.1027254551476788 -1.1024174631525632  0.0341725791887153  0.1410786488046932  0.1672733316242893 -0.6613582412855986  1.3078296983844837  1.2566658153695898 -0.8965157881000433  0.7535595806119086  1.1049640735234221  2.0404909995005656 -3.2165824139254107 -2.3483196624693496  1.4897233918766122 -1.5760486825694826 -1.5510914162949696  1.6023089166499225 -0.8238951097700976 -1.1330144812390359  1.4024356851599469 -1.7051611758207224 -2.2139231446964547  1.6560625801704834 -1.5328945782709622 -2.1511371693528858  1.8969502793596935 -1.4904501068203126 -1.5514278470132326    1.5584934631921858  -1.6308684786888832 -1.7482482733741007   1.5584934631921858  -1.366269342097806 -1.3455503283675301     1.56184488823915 -1.0886211486133446  -1.535255449293653   1.7582304199917511 -2.1167676950749144 -1.9768438061475877   1.6284607829752646 -1.9289429703184944 -2.0959728329385632       0 1.1696137357538401 -0.8723059176882789 -8.0428972863760873 28.1268940000000001



フィールド適性スコア
レース数: 1106
同率レース数: 201
的中率: 14.73%（95%CI: 12.75% ～ 16.82%）
回収率: 91.29%（95%CI: 67.65% ～ 119.16%）
馬場適性スコア
レース数: 1106
同率レース数: 201
的中率: 14.75%（95%CI: 12.75% ～ 16.82%）
回収率: 91.59%（95%CI: 68.37% ～ 119.21%）
距離適性スコア
レース数: 1106
同率レース数: 201
的中率: 14.73%（95%CI: 12.66% ～ 16.82%）
回収率: 91.24%（95%CI: 67.52% ～ 119.09%）
距離
レース数: 1106
同率レース数: 204
的中率: 14.73%（95%CI: 12.66% ～ 16.82%）
回収率: 91.24%（95%CI: 67.81% ～ 118.41%）
フィールド
レース数: 1106
同率レース数: 204
的中率: 14.73%（95%CI: 12.66% ～ 16.91%）
回収率: 91.39%（95%CI: 67.84% ～ 119.20%）
馬場
レース数: 1106
同率レース数: 204
的中率: 14.73%（95%CI: 12.66% ～ 16.91%）
回収率: 91.52%（95%CI: 67.79% ～ 119.80%）
間隔
レース数: 1106
同率レース数: 192
的中率: 14.28%（95%CI: 12.30% ～ 16.37%）
回収率: 82.88%（95%CI: 61.94% ～ 108.01%）
1クラス差
レース数: 1106
同率レース数: 202
的中率: 14.74%（95%CI: 12.66% ～ 16.91%）
回収率: 89.58%（95%CI: 67.68% ～ 116.08%）
1ペース差
レース数: 1106
同率レース数: 195
的中率: 14.38%（95%CI: 12.39% ～ 16.46%）
回収率: 87.92%（95%CI: 66.18% ～ 114.11%）
1後3F_diff_rank
レース数: 1106
同率レース数: 83
的中率: 16.44%（95%CI: 14.29% ～ 18.63%）
回収率: 90.25%（95%CI: 68.50% ～ 116.70%）
1後3F_diff_rel
レース数: 1106
同率レース数: 83
的中率: 13.48%（95%CI: 11.48% ～ 15.55%）
回収率: 98.79%（95%CI: 70.31% ～ 132.63%）
1後3F_diff_z
レース数: 1106
同率レース数: 83
的中率: 13.47%（95%CI: 11.48% ～ 15.55%）
回収率: 98.76%（95%CI: 70.34% ～ 133.70%）
1タイム_diff_rank
レース数: 1106
同率レース数: 83
的中率: 16.27%（95%CI: 14.10% ～ 18.45%）
回収率: 92.45%（95%CI: 70.88% ～ 119.01%）
1タイム_diff_rel
レース数: 1106
同率レース数: 83
的中率: 13.83%（95%CI: 11.75% ～ 15.91%）
回収率: 93.76%（95%CI: 69.01% ～ 123.06%）
1タイム_diff_z
レース数: 1106
同率レース数: 83
的中率: 13.84%（95%CI: 11.84% ～ 15.91%）
回収率: 94.22%（95%CI: 69.06% ～ 122.73%）
1スピード指数_diff_rank
レース数: 1106
同率レース数: 79
的中率: 13.64%（95%CI: 11.66% ～ 15.64%）
回収率: 89.26%（95%CI: 65.52% ～ 117.08%）
1スピード指数_diff_rel
レース数: 1106
同率レース数: 79
的中率: 16.45%（95%CI: 14.29% ～ 18.63%）
回収率: 93.77%（95%CI: 71.43% ～ 120.49%）
1スピード指数_diff_z
レース数: 1106
同率レース数: 79
的中率: 16.46%（95%CI: 14.29% ～ 18.63%）
回収率: 93.51%（95%CI: 71.80% ～ 120.02%）
1馬体重_diff_rank
レース数: 1106
同率レース数: 81
的中率: 13.56%（95%CI: 11.66% ～ 15.64%）
回収率: 84.01%（95%CI: 62.28% ～ 110.66%）
1馬体重_diff_rel
レース数: 1106
同率レース数: 81
的中率: 15.10%（95%CI: 13.02% ～ 17.27%）
回収率: 88.50%（95%CI: 66.47% ～ 114.59%）
1馬体重_diff_z
レース数: 1106
同率レース数: 81
的中率: 15.10%（95%CI: 13.11% ～ 17.27%）
回収率: 88.64%（95%CI: 66.80% ～ 114.67%）
1コーナー通過順_diff_rank
レース数: 1106
同率レース数: 100
的中率: 15.19%（95%CI: 13.11% ～ 17.36%）
回収率: 91.38%（95%CI: 68.90% ～ 117.83%）
1コーナー通過順_diff_rel
レース数: 1106
同率レース数: 100
的中率: 14.19%（95%CI: 12.21% ～ 16.27%）
回収率: 88.54%（95%CI: 66.15% ～ 114.50%）
1コーナー通過順_diff_z
レース数: 1106
同率レース数: 100
的中率: 14.20%（95%CI: 12.21% ～ 16.27%）
回収率: 88.58%（95%CI: 66.63% ～ 114.86%）
1馬番_diff_rank
レース数: 1106
同率レース数: 87
的中率: 13.93%（95%CI: 11.93% ～ 16.00%）
回収率: 84.63%（95%CI: 62.93% ～ 110.70%）
1馬番_diff_rel
レース数: 1106
同率レース数: 87
的中率: 15.01%（95%CI: 12.93% ～ 17.09%）
回収率: 96.03%（95%CI: 69.35% ～ 128.16%）
1馬番_diff_z
レース数: 1106
同率レース数: 87
的中率: 15.01%（95%CI: 12.93% ～ 17.18%）
回収率: 96.03%（95%CI: 69.60% ～ 127.33%）
1斤量_diff_rank
レース数: 1106
同率レース数: 170
的中率: 14.00%（95%CI: 11.93% ～ 16.09%）
回収率: 83.37%（95%CI: 61.85% ～ 109.06%）
1斤量_diff_rel
レース数: 1106
同率レース数: 170
的中率: 15.17%（95%CI: 13.11% ～ 17.27%）
回収率: 90.65%（95%CI: 68.47% ～ 116.66%）
1斤量_diff_z
レース数: 1106
同率レース数: 170
的中率: 15.18%（95%CI: 13.11% ～ 17.27%）
回収率: 90.50%（95%CI: 68.42% ～ 116.79%）
2後3F_diff_rank
レース数: 1106
同率レース数: 181
的中率: 15.20%（95%CI: 13.11% ～ 17.36%）
回収率: 90.68%（95%CI: 68.44% ～ 117.00%）
2後3F_diff_rel
レース数: 1106
同率レース数: 181
的中率: 13.67%（95%CI: 11.66% ～ 15.73%）
回収率: 87.72%（95%CI: 64.40% ～ 114.78%）
2後3F_diff_z
レース数: 1106
同率レース数: 181
的中率: 13.65%（95%CI: 11.66% ～ 15.73%）
回収率: 87.41%（95%CI: 64.10% ～ 114.15%）
2タイム_diff_rank
レース数: 1106
同率レース数: 181
的中率: 15.37%（95%CI: 13.29% ～ 17.54%）
回収率: 87.91%（95%CI: 66.13% ～ 114.53%）
2タイム_diff_rel
レース数: 1106
同率レース数: 181
的中率: 13.65%（95%CI: 11.66% ～ 15.73%）
回収率: 91.18%（95%CI: 66.44% ～ 120.67%）
2タイム_diff_z
レース数: 1106
同率レース数: 181
的中率: 13.66%（95%CI: 11.66% ～ 15.73%）
回収率: 91.11%（95%CI: 66.78% ～ 120.13%）
2スピード指数_diff_rank
レース数: 1106
同率レース数: 181
的中率: 13.65%（95%CI: 11.66% ～ 15.73%）
回収率: 88.66%（95%CI: 64.96% ～ 116.77%）
2スピード指数_diff_rel
レース数: 1106
同率レース数: 181
的中率: 15.48%（95%CI: 13.38% ～ 17.63%）
回収率: 88.53%（95%CI: 67.04% ～ 114.33%）
2スピード指数_diff_z
レース数: 1106
同率レース数: 181
的中率: 15.46%（95%CI: 13.38% ～ 17.63%）
回収率: 88.26%（95%CI: 66.51% ～ 114.95%）
2馬体重_diff_rank
レース数: 1106
同率レース数: 181
的中率: 14.10%（95%CI: 12.12% ～ 16.18%）
回収率: 91.27%（95%CI: 67.95% ～ 119.21%）
2馬体重_diff_rel
レース数: 1106
同率レース数: 181
的中率: 15.02%（95%CI: 13.02% ～ 17.18%）
回収率: 91.59%（95%CI: 69.06% ～ 118.78%）
2馬体重_diff_z
レース数: 1106
同率レース数: 181
的中率: 15.02%（95%CI: 12.93% ～ 17.18%）
回収率: 91.83%（95%CI: 68.41% ～ 119.24%）
2コーナー通過順_diff_rank
レース数: 1106
同率レース数: 181
的中率: 15.19%（95%CI: 13.11% ～ 17.36%）
回収率: 92.69%（95%CI: 68.97% ～ 120.13%）
2コーナー通過順_diff_rel
レース数: 1106
同率レース数: 181
的中率: 13.74%（95%CI: 11.75% ～ 15.91%）
回収率: 87.53%（95%CI: 64.37% ～ 114.68%）
2コーナー通過順_diff_z
レース数: 1106
同率レース数: 181
的中率: 13.76%（95%CI: 11.75% ～ 15.82%）
回収率: 87.62%（95%CI: 65.06% ～ 114.83%）
2馬番_diff_rank
レース数: 1106
同率レース数: 182
的中率: 15.01%（95%CI: 12.84% ～ 17.09%）
回収率: 97.37%（95%CI: 73.18% ～ 125.45%）
2馬番_diff_rel
レース数: 1106
同率レース数: 182
的中率: 14.09%（95%CI: 12.03% ～ 16.18%）
回収率: 84.67%（95%CI: 62.96% ～ 110.12%）
2馬番_diff_z
レース数: 1106
同率レース数: 182
的中率: 14.12%（95%CI: 12.12% ～ 16.18%）
回収率: 84.89%（95%CI: 63.44% ～ 110.44%）
2斤量_diff_rank
レース数: 1106
同率レース数: 186
的中率: 13.92%（95%CI: 11.93% ～ 16.00%）
回収率: 89.29%（95%CI: 65.99% ～ 117.09%）
2斤量_diff_rel
レース数: 1106
